person_id,term_code,classification,major_code,subject,number,campus
19740,201810,FR,RCSC,CSCI,1370,ED      
19740,202110,JR,RCSC,CSCI,3310,OLS     
19740,202110,JR,RCSC,CSCI,3334,OLS     
19740,202120,JR,RCSC,CSCI,3326,OLS     
19740,202120,JR,RCSC,CSCI,3333,OLS     
19740,201920,SO,RCSC,CSCI,2344,ED      
19740,201920,SO,RCSC,CSCI,3310,ED      
19740,202310,SR,RCSC,CSCI,4325,ED      
19740,202310,SR,RCSC,CSCI,4335,ED      
19740,202320,SR,RCSC,CSCI,4341,ED      
19740,202320,SR,RCSC,CSCI,4390,ED      
19740,202220,SR,RCSC,CSCI,3336,ED      
19740,202220,SR,RCSC,CSCI,4341,ED      
19740,202210,SR,RCSC,CSCI,3340,ED      
19740,202210,SR,RCSC,CSCI,4333,ED      
19743,202310,JR,RCSC,CSCI,2333,ED      
19743,202310,JR,RCSC,CSCI,3329,ED      
19743,202220,JR,RCSC,CSCI,1101,ED      
19743,202240,JR,RCSC,CSCI,2380,ED      
19743,202210,SO,RCMP,CSCI,1170,ED      
19743,202210,SO,RCMP,CSCI,1370,ED      
19743,202410,SR,CSCI,CSCI,2344,ED      
19743,202410,SR,CSCI,CSCI,3329,ED      
19743,202410,SR,CSCI,CSCI,3333,ED      
19743,202410,SR,CSCI,CSCI,4334,ED      
19743,202320,SR,RCSC,CSCI,2344,ED      
19743,202320,SR,RCSC,CSCI,3310,ED      
19743,202330,SR,RCSC,CSCI,4341,OFC     
19743,202420,SR,RCSC,CSCI,3351,ED      
19743,202420,SR,RCSC,CSCI,4333,ED      
19743,202420,SR,RCSC,CSCI,4334,ED      
19746,202310,JR,RCSC,CSCI,1101,ED      
19746,202310,JR,RCSC,CSCI,1470,ED      
19746,202310,JR,RCSC,CSCI,1470,ED      
19749,202210,SO,RCRI,CSCI,1380,ED      
19752,202210,FR,RCSC,CSCI,1101,ED      
19752,202410,JR,CSCI,CSCI,1380,ED      
19752,202410,JR,CSCI,CSCI,3326,ED      
19752,202310,SO,RCSC,CSCI,2344,ED      
19752,202320,SO,RCSC,CSCI,2380,ED      
19752,202320,SO,RCSC,CSCI,3326,ED      
19752,202220,SO,RCSC,CSCI,1170,ED      
19752,202220,SO,RCSC,CSCI,1370,ED      
19755,201820,JR,RCSC,CSCI,1380,ED      
19755,202220,SR,RCYB,CSCI,1101,ED      
19758,201910,JR,RCSC,CSCI,2333,ED      
19758,201910,JR,RCSC,CSCI,3310,ED      
19758,201910,JR,RCSC,CSCI,3328,ED      
19758,201820,JR,RCSC,CSCI,3333,ED      
19758,201920,JR,RCSC,CSCI,3310,ED      
19758,201920,JR,RCSC,CSCI,3333,ED      
19758,201920,JR,RCSC,CSCI,3334,ED      
19758,201920,JR,RCSC,CSCI,3336,ED      
19758,201920,JR,RCSC,CSCI,4334,ED      
19758,201920,JR,RCSC,CSCI,4335,ED      
19758,201710,SO,RCSC,CSCI,3310,ED      
19758,201710,SO,RCSC,CSCI,3333,ED      
19758,201710,SO,RCSC,CSCI,3334,ED      
19758,201610,SO,RCSC,CSCI,2380,ED      
19758,201610,SO,RCSC,CSCI,3310,ED      
19758,201720,SO,RCSC,CSCI,3310,ED      
19758,201620,SO,RCSC,CSCI,3310,ED      
19758,201620,SO,RCSC,CSCI,3333,ED      
19758,201620,SO,RCSC,CSCI,3334,ED      
19758,201620,SO,RCSC,CSCI,4335,ED      
19758,201810,SO,RCSC,CSCI,3328,ED      
19758,202310,SR,RCSC,CSCI,3340,ED      
19758,202320,SR,RCSC,CSCI,3340,BRW     
19758,202220,SR,RCSC,CSCI,3329,ED      
19758,202220,SR,RCSC,CSCI,3340,ED      
19758,202220,SR,RCSC,CSCI,3341,ONL     
19758,202210,SR,RCSC,CSCI,3329,BRW     
19758,202210,SR,RCSC,CSCI,3340,ED      
19758,202210,SR,RCSC,CSCI,3341,ONL     
19758,202020,SR,RCSC,CSCI,3341,ED      
19758,202020,SR,RCSC,CSCI,4390,ED      
19758,202240,SR,RCSC,CSCI,3340,ED      
19758,202240,SR,RCSC,CSCI,3341,ONL     
19758,202010,SR,RCSC,CSCI,3340,ED      
19758,202010,SR,RCSC,CSCI,4325,ED      
19758,202010,SR,RCSC,CSCI,4334,ED      
19758,202010,SR,RCSC,CSCI,4341,ED      
19758,202040,SR,RCSC,CSCI,3341,ONL     
19758,202340,SR,RCSC,CSCI,3341,ONL     
19761,202210,FR,RELE,CSCI,1380,ED      
19764,201610,SO,RCSC,CSCI,1380,ED      
19767,201910,FR,RCSC,CMPE,1101,ED      
19767,202010,FR,RCSC,CMPE,2130,ED      
19767,202010,FR,RCSC,CMPE,2330,ED      
19767,202010,FR,RCSC,CSCI,2380,ED      
19767,201920,FR,RCSC,CMPE,1170,ED      
19767,201920,FR,RCSC,CMPE,1370,ED      
19767,202110,SO,RCMP,CSCI,2380,OLS     
19767,202310,SR,RCMP,CSCI,3333,ED      
19767,202310,SR,RCMP,CSCI,3334,ED      
19767,202220,SR,RCMP,CSCI,3333,ED      
19767,202220,SR,RCMP,CSCI,3340,ED      
19770,202410,FR,CSCI,CSCI,1470,ED      
19770,202410,FR,CSCI,CSCI,1470,ED      
19770,202310,FR,RCSC,CSCI,1101,ED      
19770,202420,FR,RCSC,CSCI,2380,ED      
19773,202320,FR,RCMP,CSCI,1470,ED      
19773,202320,FR,RCMP,CSCI,1470,ED      
19773,202410,FR,RCMP,CSCI,2380,ED      
19776,202010,JR,RCSC,CMPE,1101,BRW     
19776,202010,JR,RCSC,CSCI,1170,BRW     
19776,202010,JR,RCSC,CSCI,1370,BRW     
19776,202310,SR,RCMP,CSCI,3342,ED      
19776,202220,SR,RCMP,CSCI,3341,ONL     
19776,202220,SR,RCMP,CSCI,4333,ED      
19776,202220,SR,RCMP,CSCI,4334,ED      
19776,202210,SR,RCMP,CSCI,2344,BRW     
19776,202210,SR,RCMP,CSCI,3326,ED      
19776,202210,SR,RCMP,CSCI,4335,BRW     
19776,202210,SR,RCMP,CSCI,4341,ED      
19776,202110,SR,RCMP,CSCI,2333,OLA     
19776,202110,SR,RCMP,CSCI,3333,OLS     
19776,202120,SR,RCMP,CSCI,3334,OLS     
19776,202120,SR,RCMP,CSCI,3340,OLA     
19776,202120,SR,RCMP,CSCI,4345,OLS     
19779,202310,FR,RCSC,CSCI,1101,ED      
19779,202310,FR,RCSC,CSCI,1170,ED      
19779,202310,FR,RCSC,CSCI,1370,ED      
19782,202110,SO,RKIN,CSCI,1380,OLS     
19785,201810,SO,RCSC,CSCI,1380,ED      
19788,201720,JR,RCSC,CMPE,1170,ED      
19788,201720,JR,RCSC,CMPE,1370,ED      
19788,201720,JR,RCSC,CMPE,2130,ED      
19788,201720,JR,RCSC,CMPE,2330,ED      
19788,201710,SO,RCSC,CMPE,1101,ED      
19788,201910,SR,RCSC,CMPE,3326,ED      
19788,201910,SR,RCSC,CMPE,3343,ED      
19788,201820,SR,RCSC,CMPE,2380,ED      
19788,201820,SR,RCSC,CMPE,3403,ED      
19788,201820,SR,RCSC,CMPE,3403,ED      
19788,201820,SR,RCSC,CMPE,4303,ED      
19788,201810,SR,RCSC,CMPE,2120,ED      
19788,201810,SR,RCSC,CMPE,2320,ED      
19788,201810,SR,RCSC,CMPE,2333,ED      
19791,201610,SR,RCSC,CSCI,3328,BRW     
19791,201610,SR,RCSC,CSCI,3340,BRW     
19791,201610,SR,RCSC,CSCI,4325,BRW     
19791,201610,SR,RCSC,CSCI,4390,BRW     
19791,201610,SR,RCSC,CSCI,4185,ED      
19791,201610,SR,RCSC,CSCI,4185,ED      
19791,201610,SR,RCSC,CSCI,4185,ED      
19794,202210,FR,RELE,CSCI,1380,BRW     
19797,202110,SO,RCSC,CSCI,1101,OLS     
19800,201910,FR,RCSC,CSCI,1170,ED      
19800,201910,FR,RCSC,CSCI,1370,ED      
19800,201820,FR,RCSC,CSCI,1101,ED      
19800,202010,SO,RCSC,CSCI,1170,ED      
19800,202010,SO,RCSC,CSCI,1370,ED      
19800,202020,SO,RMAT,CSCI,1380,BRW     
19803,202320,SO,RMEC,CSCI,1380,BRW     
19806,202220,JR,RCSC,CSCI,2344,BRW     
19806,202220,JR,RCSC,CSCI,3310,BRW     
19806,202220,JR,RCSC,CSCI,3328,BRW     
19809,202020,FR,RCSC,CSCI,2380,ED      
19809,202010,FR,RCSC,CSCI,1101,ED      
19809,202010,FR,RCSC,CSCI,1170,ED      
19809,202010,FR,RCSC,CSCI,1370,ED      
19809,202220,JR,RCSC,CSCI,2344,ED      
19809,202220,JR,RCSC,CSCI,3334,ED      
19809,202220,JR,RCSC,CSCI,3340,ED      
19809,202220,JR,RCSC,CSCI,4345,ED      
19809,202210,JR,RCSC,CSCI,3328,ED      
19809,202210,JR,RCSC,CSCI,3333,ED      
19809,202130,JR,RCSC,CSCI,2344,OLS     
19809,202110,SO,RCSC,CSCI,2333,OLA     
19809,202110,SO,RCSC,CSCI,3310,OLS     
19809,202410,SR,CSCI,CSCI,4325,ED      
19809,202410,SR,CSCI,CSCI,4390,ED      
19809,202310,SR,RCSC,CSCI,3336,ED      
19809,202310,SR,RCSC,CSCI,4335,ED      
19809,202310,SR,RCSC,CSCI,4341,ED      
19809,202310,SR,RCSC,CSCI,4343,ED      
19809,202320,SR,RCSC,CSCI,4325,ED      
19812,202310,SR,RMAT,CSCI,1101,ED      
19812,202320,SR,RMAT,CSCI,1470,ED      
19812,202320,SR,RMAT,CSCI,1470,ED      
19815,202320,SR,RCSC,CSCI,1101,BRW     
19818,202320,FR,RELE,CSCI,1380,ED      
19818,202420,FR,RELE,CSCI,1381,ED      
19821,202210,SO,RCHE,CSCI,1380,ED      
19824,201610,SO,RCSC,CMPE,1101,ED      
19824,201620,SO,RCSC,CMPE,1170,ED      
19824,201620,SO,RCSC,CMPE,1370,ED      
19827,201620,FR,RCSC,CMPE,1101,ED      
19830,201910,SR,RCSC,CSCI,1380,ED      
19833,201620,SO,RCSC,CSCI,1380,ED      
19836,201820,SO,RCSC,CSCI,1380,ED      
19839,201920,SO,RCSC,CSCI,1380,ED      
19842,201710,SR,RCSC,CSCI,3310,ONL     
19842,201710,SR,RCSC,CSCI,3328,ED      
19842,201710,SR,RCSC,CSCI,3334,ED      
19842,201610,SR,RCSC,CSCI,1101,ED      
19842,201610,SR,RCSC,CSCI,1170,ED      
19842,201610,SR,RCSC,CSCI,1370,ED      
19842,201720,SR,RCSC,CSCI,2344,ED      
19842,201720,SR,RCSC,CSCI,3333,ED      
19842,201720,SR,RCSC,CSCI,3336,ED      
19842,201620,SR,RCSC,CSCI,2333,ED      
19842,201620,SR,RCSC,CSCI,2380,ED      
19845,202010,SO,RCSC,CSCI,1380,BRW     
19848,201620,FR,RCSC,CSCI,1380,ED      
19851,202420,JR,RELE,CSCI,1101,BRW     
19851,202420,JR,RELE,CSCI,1470,BRW     
19851,202420,JR,RELE,CSCI,1470,BRW     
19851,202310,SO,RELE,CSCI,1380,BRW     
19854,202120,SO,RIND,CSCI,1380,OLS     
19857,201620,SR,RCSC,CSCI,1101,BRW     
19860,201810,SO,RCSC,CSCI,1380,ED      
19863,201710,JR,RCSC,CSCI,2380,ED      
19863,201620,SO,RCSC,CSCI,1101,ED      
19863,201620,SO,RCSC,CSCI,1170,ED      
19863,201620,SO,RCSC,CSCI,1370,ED      
19866,201910,JR,RCSC,CSCI,1380,ED      
19869,201710,JR,RCSC,CSCI,2333,ED      
19869,201710,JR,RCSC,CSCI,3310,ED      
19869,201620,JR,RCSC,CSCI,2344,ED      
19869,201620,JR,RCSC,CSCI,2380,ED      
19869,201620,JR,RCSC,CSCI,3326,ED      
19869,201610,SO,RCSC,CSCI,1101,ED      
19869,201610,SO,RCSC,CSCI,1170,ED      
19869,201610,SO,RCSC,CSCI,1370,ED      
19869,201910,SR,RCSC,CSCI,3342,ED      
19869,201910,SR,RCSC,CSCI,4345,ED      
19869,201720,SR,RCSC,CSCI,3333,ED      
19869,201720,SR,RCSC,CSCI,3336,ED      
19869,201820,SR,RCSC,CSCI,3370,ED      
19869,201820,SR,RCSC,CSCI,4334,ED      
19869,201820,SR,RCSC,CSCI,4335,ED      
19869,201820,SR,RCSC,CSCI,4390,ED      
19869,201810,SR,RCSC,CSCI,3334,ED      
19869,201810,SR,RCSC,CSCI,3340,ED      
19869,201810,SR,RCSC,CSCI,4325,ED      
19872,201720,FR,RCSC,CMPE,1101,ED      
19872,201820,FR,RCSC,CMPE,2130,ED      
19872,201820,FR,RCSC,CMPE,2330,ED      
19872,201810,FR,RCSC,CMPE,1170,ED      
19872,201810,FR,RCSC,CMPE,1370,ED      
19872,201910,SO,RCSC,CMPE,1170,ED      
19872,201910,SO,RCSC,CMPE,1370,ED      
19872,201920,SO,RCSC,CMPE,4303,ED      
19875,201710,SR,RCSC,CMPE,3341,ED      
19875,201710,SR,RCSC,CMPE,4372,ED      
19875,201710,SR,RCSC,CMPE,4372,ED      
19875,201710,SR,RCSC,CMPE,4375,ED      
19875,201610,SR,RCSC,CMPE,3342,ED      
19875,201610,SR,RCSC,CMPE,4333,ED      
19875,201610,SR,RCSC,CSCI,4341,ED      
19875,201610,SR,RCSC,CMPE,4345,ED      
19875,201620,SR,RCSC,CMPE,3403,ED      
19875,201620,SR,RCSC,CMPE,4303,ED      
19875,201620,SR,RCSC,CMPE,4371,ED      
19875,201620,SR,RCSC,CMPE,4371,ED      
19878,201820,JR,RCSC,CSCI,1380,ED      
19881,202210,JR,RCMP,CSCI,2380,ED      
19881,202110,JR,RCSC,CSCI,1101,OLS     
19881,202120,JR,RCSC,CSCI,2333,OLS     
19884,201610,SO,RCSC,CSCI,1380,ED      
19887,202020,FR,RCSC,CSCI,1170,BRW     
19887,202020,FR,RCSC,CSCI,1370,BRW     
19887,202010,FR,RCSC,CSCI,1101,BRW     
19887,202110,FR,RCSC,CSCI,1170,OLS     
19887,202110,FR,RCSC,CSCI,1370,OLS     
19890,201910,JR,RCSC,CMPE,1101,ED      
19890,201920,JR,RCSC,CSCI,1170,ED      
19890,201920,JR,RCSC,CSCI,1370,ED      
19890,202020,SR,RCSC,CSCI,2380,ED      
19890,202010,SR,RCSC,CSCI,1170,ED      
19890,202010,SR,RCSC,CSCI,1370,ED      
19890,202010,SR,RCSC,CSCI,2344,ED      
19893,201910,JR,RCSC,CMPE,1170,ED      
19893,201910,JR,RCSC,CSCI,2380,ED      
19893,201910,JR,RCSC,CMPE,3437,ED      
19893,201910,JR,RCSC,CMPE,3437,ED      
19893,201910,JR,RCSC,CMPE,4303,ED      
19893,201830,JR,RCSC,CMPE,2330,ED      
19893,201820,JR,RCSC,CMPE,1170,ED      
19893,201820,JR,RCSC,CMPE,1370,ED      
19893,201820,JR,RCSC,CMPE,2130,ED      
19893,201820,JR,RCSC,CMPE,2330,ED      
19893,201920,JR,RCSC,CMPE,1170,ED      
19893,201920,JR,RCSC,CMPE,1370,ED      
19893,201920,JR,RCSC,CSCI,2344,ED      
19893,201810,JR,RCSC,CMPE,1101,ED      
19893,201710,SO,RCSC,CSCI,1380,ED      
19896,202020,FR,RCSC,CSCI,1170,BRW     
19896,202020,FR,RCSC,CSCI,1370,BRW     
19896,202010,FR,RCSC,CSCI,1101,BRW     
19896,202310,JR,RCSC,CSCI,2344,BRW     
19896,202310,JR,RCSC,CSCI,3310,BRW     
19896,202310,JR,RCSC,CSCI,4345,BRW     
19896,202320,JR,RCSC,CSCI,3340,ED      
19896,202220,JR,RCSC,CSCI,2333,BRW     
19896,202210,JR,RCSC,CSCI,2344,BRW     
19896,202210,JR,RCSC,CSCI,3310,ED      
19896,202210,JR,RCSC,CSCI,3326,ED      
19896,202110,SO,RCSC,CSCI,2380,OLS     
19896,202120,SO,RCSC,CSCI,2333,OLS     
19899,201710,SR,RCSC,CSCI,3342,BRW     
19899,201630,SR,RCSC,CSCI,3336,ED      
19899,201620,SR,RCSC,CSCI,2380,BRW     
19899,201620,SR,RCSC,CSCI,3310,BRW     
19905,201810,SO,RCSC,CSCI,1201,ED      
19908,201710,FR,RCSC,CMPE,1170,ED      
19908,201710,FR,RCSC,CMPE,1370,ED      
19908,201620,FR,RCSC,CMPE,1101,ED      
19908,201910,JR,RCSC,CMPE,3226,ED      
19908,201910,JR,RCSC,CMPE,3322,ED      
19908,201910,JR,RCSC,CMPE,3333,ED      
19908,201910,JR,RCSC,CMPE,4303,ED      
19908,201820,JR,RCSC,CMPE,3322,ED      
19908,201820,JR,RCSC,CMPE,3403,ED      
19908,201820,JR,RCSC,CMPE,3403,ED      
19908,201820,JR,RCSC,CMPE,3437,ED      
19908,201820,JR,RCSC,CMPE,3437,ED      
19908,201720,SO,RCSC,CMPE,2380,ED      
19908,201810,SO,RCSC,CMPE,2120,ED      
19908,201810,SO,RCSC,CMPE,2130,ED      
19908,201810,SO,RCSC,CMPE,2320,ED      
19908,201810,SO,RCSC,CMPE,2330,ED      
19908,202020,SR,RCMP,CSCI,4341,BRW     
19908,202110,SR,RCMP,CSCI,4334,OLA     
19908,202010,SR,RCSC,CMPE,3334,ED      
19908,202010,SR,RCSC,CSCI,3341,ED      
19908,202010,SR,RCSC,CMPE,4335,ED      
19908,202010,SR,RCSC,CMPE,4371,ED      
19908,202010,SR,RCSC,CMPE,4371,ED      
19908,201920,SR,RCSC,CMPE,3334,ED      
19908,201920,SR,RCSC,CMPE,3340,ED      
19908,201930,SR,RCSC,CMPE,4375,ED      
19911,201910,FR,RCSC,CSCI,1101,BRW     
19911,201910,FR,RCSC,CSCI,1170,BRW     
19911,201910,FR,RCSC,CSCI,1370,BRW     
19911,201920,FR,RCSC,CSCI,2333,BRW     
19911,201920,FR,RCSC,CSCI,2380,BRW     
19911,201920,FR,RCSC,CSCI,3328,BRW     
19911,202410,JR,CSCI,CSCI,3336,BRW     
19911,202410,JR,CSCI,CSCI,4345,BRW     
19911,202320,JR,RCSC,CSCI,3310,BRW     
19911,202220,JR,RCSC,CSCI,3310,ED      
19911,202220,JR,RCSC,CSCI,3370,ED      
19911,202210,JR,RCSC,CSCI,3310,BRW     
19911,202110,JR,RCSC,CSCI,3310,OLA     
19911,202110,JR,RCSC,CSCI,3336,OLS     
19911,202110,JR,RCSC,CSCI,3370,OLS     
19911,202420,JR,RCSC,CSCI,3333,BRW     
19911,202020,SO,RCSC,CSCI,2344,BRW     
19911,202020,SO,RCSC,CSCI,3340,BRW     
19914,202210,SO,RELE,CSCI,1380,BRW     
19914,202120,SO,RELE,CSCI,1380,OLS     
19917,201710,FR,RCSC,CSCI,1201,ED      
19917,201720,SO,RCSC,CSCI,1201,ED      
19917,201820,SO,RCSC,CSCI,1201,ED      
19920,201620,SO,RCSC,CSCI,1170,ED      
19920,201620,SO,RCSC,CSCI,1370,ED      
19923,201610,JR,RCSC,CSCI,2380,ED      
19923,201610,JR,RCSC,CSCI,3310,ED      
19923,201730,SR,RCSC,CSCI,4319,BRW     
19923,201730,SR,RCSC,CSCI,4341,ED      
19923,201710,SR,RCSC,CSCI,3326,ED      
19923,201710,SR,RCSC,CSCI,3334,ED      
19923,201710,SR,RCSC,CSCI,3340,ED      
19923,201720,SR,RCSC,CSCI,3336,ED      
19923,201720,SR,RCSC,CSCI,4334,ED      
19923,201720,SR,RCSC,CSCI,4335,ED      
19923,201720,SR,RCSC,CSCI,4341,ED      
19923,201620,SR,RCSC,CSCI,2333,ED      
19923,201620,SR,RCSC,CSCI,3333,ED      
19923,201810,SR,RCSC,CSCI,3342,ED      
19923,201810,SR,RCSC,CSCI,4325,ED      
19923,201810,SR,RCSC,CSCI,4333,ED      
19923,201810,SR,RCSC,CSCI,4352,ED      
19923,201810,SR,RCSC,CSCI,4390,ED      
19926,201710,FR,RCSC,CSCI,1101,BRW     
19929,201620,FR,RCSC,CSCI,1101,BRW     
19932,201820,SO,RCSC,CSCI,1101,ED      
19932,201810,SO,RCSC,CSCI,1380,ED      
19935,201910,SO,RCSC,CSCI,1380,BRW     
19938,201610,FR,RCSC,CSCI,1101,BRW     
19938,201720,JR,RCSC,CSCI,2333,BRW     
19938,201810,JR,RCSC,CSCI,2380,BRW     
19938,201810,JR,RCSC,CSCI,3326,BRW     
19938,201710,SO,RCSC,CSCI,2333,BRW     
19938,201620,SO,RCSC,CSCI,1170,BRW     
19938,201620,SO,RCSC,CSCI,1370,BRW     
19938,201620,SO,RCSC,CSCI,2333,BRW     
19938,201910,SR,RCSC,CSCI,2344,BRW     
19938,201910,SR,RCSC,CSCI,2380,BRW     
19938,201910,SR,RCSC,CSCI,3334,BRW     
19938,201820,SR,RCSC,CSCI,3310,BRW     
19938,202020,SR,RCSC,CSCI,4325,ED      
19938,202020,SR,RCSC,CSCI,4333,ED      
19938,202010,SR,RCSC,CSCI,3300,ED      
19938,202010,SR,RCSC,CSCI,4334,BRW     
19938,202010,SR,RCSC,CMPE,4335,ED      
19938,201920,SR,RCSC,CSCI,3333,BRW     
19938,201920,SR,RCSC,CSCI,3340,BRW     
19938,202110,SR,RCSC,CSCI,3333,OLS     
19938,202110,SR,RCSC,CSCI,4390,OLS     
19938,202030,SR,RCSC,CSCI,3300,ONL     
19938,202030,SR,RCSC,CSCI,3336,ONL     
19944,201740,SO,RCSC,CSCI,1380,BRW     
19947,201720,FR,RCSC,CSCI,1201,ED      
19947,201620,FR,RCSC,CSCI,1201,ED      
19950,202140,FR,RELE,CSCI,1380,OLS     
19953,201820,SO,RCSC,CSCI,1380,ED      
19956,201810,FR,RCSC,CSCI,1380,ED      
19959,201840,JR,RCSC,CSCI,1380,ED      
19962,202320,FR,RCSC,CSCI,1101,ED      
19962,202320,FR,RCSC,CSCI,1470,ED      
19962,202320,FR,RCSC,CSCI,1470,ED      
19962,202410,SO,CSCI,CSCI,2333,ED      
19962,202410,SO,CSCI,CSCI,2380,ED      
19962,202420,SO,RCSC,CSCI,2344,BRW     
19962,202420,SO,RCSC,CSCI,3310,ED      
19962,202420,SO,RCSC,CSCI,3326,ED      
19965,201620,JR,RCSC,CSCI,1201,ED      
19968,201910,FR,RCSC,CSCI,1380,BRW     
19971,201840,SO,RCSC,CSCI,1380,ED      
19974,202010,SR,RCSC,CSCI,1101,ED      
19974,202010,SR,RCSC,CSCI,1170,ED      
19974,202010,SR,RCSC,CSCI,1370,ED      
19974,202020,SR,RELE,CSCI,2380,ED      
19977,202310,JR,RCSC,CSCI,1101,ED      
19977,202320,JR,RCSC,CSCI,1470,ED      
19977,202320,JR,RCSC,CSCI,1470,ED      
19977,202410,SR,CSCI,CSCI,2333,ED      
19977,202410,SR,CSCI,CSCI,2344,ED      
19977,202410,SR,CSCI,CSCI,2380,ED      
19980,202130,PB,RCIV,CSCI,1380,OLS     
19983,201710,FR,RCSC,CSCI,1101,ED      
19983,201720,SO,RCSC,CSCI,1170,ED      
19983,201720,SO,RCSC,CSCI,1370,ED      
19983,201810,SO,RCSC,CSCI,1170,ED      
19983,201810,SO,RCSC,CSCI,1370,ED      
19983,202110,SR,RTHT,CSCI,1170,OLS     
19983,202110,SR,RTHT,CSCI,1370,OLS     
19986,201820,FR,RCSC,CSCI,1380,ED      
19989,201610,SO,RCSC,CSCI,1201,ED      
19992,202210,JR,RMEC,CSCI,1380,ED      
19995,201610,SO,RCSC,CSCI,1170,ED      
19995,201610,SO,RCSC,CSCI,1370,ED      
19995,201620,SO,RCSC,CSCI,1170,ED      
19995,201620,SO,RCSC,CSCI,1370,ED      
19998,202210,FR,RCMP,CSCI,1170,ED      
19998,202210,FR,RCMP,CSCI,1370,ED      
19998,202310,FR,RCSC,CSCI,1170,ED      
19998,202310,FR,RCSC,CSCI,1370,ED      
19998,202410,SO,CSCI,CSCI,1470,ED      
19998,202410,SO,CSCI,CSCI,1470,ED      
19998,202410,SO,CSCI,CSCI,3300,ED      
19998,202420,SO,RCSC,CSCI,2333,ED      
20001,201610,JR,RCSC,CSCI,1101,ED      
20001,201610,JR,RCSC,CSCI,1170,ED      
20001,201610,JR,RCSC,CSCI,1370,ED      
20001,201620,JR,RCSC,CSCI,2380,ED      
20001,201720,SR,RCSC,CSCI,3326,ED      
20001,201720,SR,RCSC,CSCI,3333,ED      
20001,201720,SR,RCSC,CSCI,3336,ED      
20001,201820,SR,RCSC,CMPE,4301,ED      
20004,202140,FR,RENG,CSCI,1380,OLS     
20007,202220,JR,RELE,CSCI,1380,ED      
20007,202320,SR,RELE,CSCI,1101,ED      
20007,202320,SR,RELE,CSCI,1470,ED      
20007,202320,SR,RELE,CSCI,1470,ED      
20007,202330,SR,RELE,CSCI,3310,ED      
20007,202340,SR,RELE,CSCI,1101,ED      
20007,202340,SR,RELE,CSCI,2380,ED      
20007,202410,SR,RELE,CSCI,3333,ED      
20007,202420,SR,RELE,CSCI,3333,ED      
20007,202420,SR,RELE,CSCI,3343,ED      
20010,202320,FR,RMEC,CSCI,1380,ED      
20013,202410,SO,CSCI,CYBI,1101,ONL     
20013,202310,SO,RCSC,CSCI,1101,ED      
20013,202310,SO,RCSC,CSCI,1170,BRW     
20013,202310,SO,RCSC,CSCI,1370,BRW     
20016,201710,JR,RCSC,CMPE,4303,ED      
20016,201720,JR,RCSC,CMPE,3437,ED      
20016,201720,JR,RCSC,CMPE,3437,ED      
20016,201820,JR,RCSC,CMPE,3331,ED      
20016,201820,JR,RCSC,CMPE,3331,ED      
20016,201820,JR,RCSC,CMPE,4390,ED      
20016,202010,JR,RCSC,CMPE,3340,ED      
20016,201920,JR,RCSC,CMPE,4390,ED      
20016,201810,JR,RCSC,CMPE,4335,ED      
20016,201610,SO,RCSC,CMPE,1170,ED      
20016,201610,SO,RCSC,CMPE,1370,ED      
20016,201620,SO,RCSC,CMPE,2130,ED      
20016,201620,SO,RCSC,CMPE,2330,ED      
20016,201620,SO,RCSC,CMPE,2380,ED      
20016,202320,SR,RCMP,CSCI,4341,ED      
20019,202220,JR,RCSC,CSCI,3329,ED      
20019,202210,JR,RCSC,CSCI,2344,ED      
20019,202110,JR,RCSC,CSCI,1101,OLS     
20019,202110,JR,RCSC,CSCI,2333,OLA     
20019,202110,JR,RCSC,CSCI,2344,OLS     
20019,202120,JR,RCSC,CSCI,1101,OLS     
20019,202120,JR,RCSC,CSCI,2333,OLS     
20019,202120,JR,RCSC,CSCI,2344,OLS     
20022,201610,JR,RCSC,CSCI,3328,ED      
20022,201610,JR,RCSC,CSCI,4345,ED      
20022,201730,SR,RCSC,CSCI,3336,ED      
20022,201620,SR,RCSC,CSCI,3326,ED      
20025,201710,FR,RCSC,CMPE,1101,ED      
20025,202220,JR,RCSC,CSCI,3333,ED      
20025,202220,JR,RCSC,CSCI,3336,ED      
20025,202210,JR,RCSC,CSCI,3333,ED      
20025,202210,JR,RCSC,CSCI,3340,ED      
20025,202110,JR,RCSC,CSCI,2344,OLS     
20025,202110,JR,RCSC,CSCI,3310,OLS     
20025,202110,JR,RCSC,CSCI,3326,OLS     
20025,202110,JR,RCSC,CSCI,4345,HED     
20025,201720,SO,RCSC,CMPE,1170,ED      
20025,201720,SO,RCSC,CMPE,1370,ED      
20025,201820,SO,RCSC,CSCI,2333,ED      
20025,201820,SO,RCSC,CSCI,3310,ED      
20025,201810,SO,RCSC,CSCI,2380,ED      
20025,202310,SR,RCSC,CSCI,3334,ED      
20025,202310,SR,RCSC,CSCI,3341,ONL     
20025,202310,SR,RCSC,CSCI,3342,ED      
20025,202310,SR,RCSC,CSCI,4334,ED      
20028,202010,SO,RCSC,CSCI,1380,ED      
20031,201910,FR,RCSC,CSCI,1101,ED      
20034,202310,SO,RBIO,CSCI,1170,ED      
20034,202310,SO,RBIO,CSCI,1370,ED      
20037,202310,FR,RCSC,CSCI,1101,ED      
20037,202320,FR,RCSC,CSCI,1470,ED      
20037,202320,FR,RCSC,CSCI,1470,ED      
20037,202410,SO,CSCI,CSCI,2344,ED      
